施設種別,地区,保育園名,所在地,緯度,経度,種別,電話番号,入園可能月齢,保育年齢別定員　0歳,保育年齢別定員　1歳,保育年齢別定員　2歳,保育年齢別定員　3歳,保育年齢別定員　4歳,保育年齢別定員　5歳,保育年齢別定員　合計,短時間保育開始時間,短時間保育終了時間,標準時間開始時間,標準時間終了時間,延長保育対象月齢,延長保育,休園日,運営事業者(指定管理者),保育園ホームページ
私立保育園,,等々力保育園分園 このは,等々力6-4-2,139.6620381635074,35.61028490776313,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00029714.html
私立保育園,,用賀なのはな保育園深沢分園,新町1-3-31,139.65255811732493,35.626752427072425,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00011767.html
私立保育園,,いずみ保育園,深沢1-14-23,139.6607760434683,35.61765198342619,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00033355.html
保育室,,にじいろ保育園,等々力4-19-18,139.65244488027497,35.61055869937275,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1240/d00011806.html
病児・病後児保育室,,ナオミ保育園病後児保育室バンビ,等々力4-13-10,139.6532247013404,35.60908791218116,,,,,,,,,,,,,,,,,,, 
認証保育所,,わらべうた等々力保育園,等々力3-27-15,139.6507179295421,35.61024205340113,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1241/d00038992.html
私立保育園,,ナオミ保育園,等々力4-13-10,139.65310328578488,35.609087730642,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00011760.html
私立保育園,,めぐみ保育園,深沢3-13-8,139.65780650626047,35.61605729890664,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00011765.html
私立保育園,,駒沢どろんこ保育園,深沢2-19-14　,139.6601286228585,35.623071230417644,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00138959.html
区立保育園,,喜多見保育園,成城3-18-20,139.5972669044313,35.63435687594554,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1238/d00011773.html
認証保育所,,小田急ムック成城園,成城6-5-34,139.59880296692495,35.64017699630707,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1241/d00011883.html
認証保育所,,世田谷喜多見雲母保育園,喜多見9-1-2,139.58863304727944,35.63729841381744,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1241/d00022280.html
区立保育園,,大蔵保育園,砧4-5-12,139.61229329304288,35.64085906912091,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1238/d00011775.html
区立保育園,,南大蔵保育園,大蔵1-7-11,139.61912806455817,35.63374288230902,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1238/d00011774.html
私立保育園,,大蔵ふたば保育園,大蔵3-2-39,139.60953207673103,35.632941689759654,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00011778.html
私立保育園,,すこやか園分園 クジラ,砧2-14-12,139.61711192953106,35.64424157375051,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00015565.html
保育室,,高木保育園,砧6-26-22,139.60970580300017,35.64148516593931,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1240/d00011810.html
認証保育所,,小田急ムック祖師谷園,祖師谷1-5-20,139.61138136688635,35.643757027010125,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1241/d00011882.html
認証保育所,,世田谷祖師ヶ谷大蔵雲母保育園,砧8-6-25,139.60808757419548,35.64100793706055,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1241/d00011885.html
病児・病後児保育室,,病児・病後児保育室かんがるーむ,大蔵2-10-18,139.61316338777428,35.634629449006,,,,,,,,,,,,,,,,,,, 
私立保育園,,成育しせい保育園,大蔵2-10-18,139.61306070404507,35.634629261287536,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00019553.html
私立保育園,,すこやか園分園 キリン,桜丘5-19-16,139.62126466040064,35.64602502659851,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00033409.html
私立保育園,,ココファン・ナーサリー砧,砧5-20-14,139.60980490822328,35.639760026667005,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00138954.html
私立保育園,,生活クラブ保育園ぽむ・砧,砧4-38-4　,139.6147414658935,35.64401690890288,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00138999.html
私立保育園,,ちきゅうのこどもほいくえん成城,大蔵5-7-29,139.60908551164815,35.629604231747564,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00140718.html
認証保育所,,チャイルドスクエアそしがや,祖師谷3-36-2,139.6084064226048,35.64508419146945,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1241/d00131247.html
私立保育園,,桜ヶ丘保育園,桜丘4-19-33,139.6220046798824,35.64282437155277,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00011732.html
区立保育園,,上用賀保育園,上用賀4-2-10,139.63042486436348,35.63487924631474,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1238/d00011755.html
区立保育園,,桜保育園,桜2-18-3,139.6354565032582,35.6429040980521,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1238/d00120854.html
区立保育園,,弦巻保育園,弦巻3-15-5,139.64500937776162,35.63686225300137,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1238/d00011721.html
区立保育園,,西弦巻保育園,弦巻5-13-5,139.6403635367649,35.63822553368204,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1238/d00011722.html
区立保育園,,ふじみ保育園,上用賀5-19-6,139.62784593854025,35.631771883955366,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1238/d00011756.html
区立保育園,,南桜丘保育園,桜丘3-10-18,139.62794782841135,35.64265437686546,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1238/d00132582.html
私立保育園,,青い空保育園分園 森の家,上用賀5-15-1,139.62779080607345,35.63066543921778,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00033432.html
私立保育園,,さくらしんまち保育園,桜新町2-29-3,139.6389607764521,35.63220902024677,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00014406.html
私立保育園,,さくらしんまち保育園分園 ぴっころ保育園,桜新町2-13-17,139.64291402995892,35.63373388454168,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00033468.html
私立保育園,,さくらのその保育園,桜丘2-1-8,139.62888030861748,35.643151810035896,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00033454.html
認証保育所,,ねいろ保育園,弦巻4-7-15,139.64228917877796,35.635370337047355,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1241/d00022614.html
認証保育所,,ポピンズナーサリースクール桜新町,桜新町2-8-1,139.6451148386423,35.63195856489848,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1241/d00027934.html
認証保育所,,マミーナ桜新町,弦巻3-13-10,139.64484445536468,35.63599892660579,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1241/d00011870.html
認証保育所,,ベビールーム桜新町,桜新町2-9-6,139.64406505208723,35.632057513872525,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1241/d00038985.html
私立保育園,,桜すくすく保育園,桜3-19-13,139.63433727284607,35.64061924908302,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00138953.html
認証保育所,,いいほいくえん 用賀,用賀３－１２－１９,139.63723007561552,35.628648206989816,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1241/d00138067.html
認証保育所,,わらべうた桜新町保育園,桜新町１－１－６,139.64556459595624,35.62777840535437,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1241/d00125733.html
区立保育園,,上馬保育園,上馬5-29-13,139.65781601177437,35.6407520157066,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1238/d00011727.html
区立保育園,,駒沢保育園,野沢4-22-2,139.6653228387223,35.633668611380166,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1238/d00011726.html
区立保育園,,東弦巻保育園,弦巻2-29-17,139.6515328383212,35.6356147637602,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1238/d00011720.html
保育室,,クラルテ保育園,世田谷1-22-2,139.6481721683026,35.642690949811296,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1240/d00011795.html
保育室,,バンビ保育室,世田谷1-32-14,139.64990958147234,35.641242843038754,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1240/d00011796.html
認証保育所,,グローバルキッズ松陰神社駅前保育園,若林3-17-11,139.65551156635775,35.64361789677735,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1241/d00011865.html
認証保育所,,駒沢プチ・クレイシュ,上馬4-2-5,139.66319156297448,35.63475980232525,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1241/d00011872.html
認証保育所,,フロンティアキッズ上馬,上馬2-29-16,139.66578523820684,35.63991399695722,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1241/d00033095.html
認証保育所,,フロンティアキッズ上町,世田谷1-30-9,139.6483351806955,35.64143405092467,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1241/d00015811.html
認証保育所,,日生上馬保育園ひびき,上馬4-31-9,139.66015096906364,35.638304552012606,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1241/d00038988.html
保育室,,さくらキッズ,新町3-21-3,139.64666183466795,35.631985579613406,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1240/d00011809.html
私立保育園,,駒沢こだま保育園,駒沢2-46-9,139.6567727707906,35.63657486290186,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00138960.html
認証保育所,,蓮美幼児学園世田谷第２ナーサリー,若林３－２１－３,139.65633829734494,35.644180311167425,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1241/d00124613.html
認証保育所,,ベビールーム三軒茶屋,三軒茶屋２－３９－７,139.66379571826954,35.64073272791682,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1241/d00124608.html
認証保育所,,カシュカシュこまざわ,駒沢２－１１－５,139.65897839768078,35.63217097049098,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1241/d00124618.html
私立保育園,,オリービア保育園,上馬4-12-3,139.6626992673262,35.635417291819984,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00011734.html
区立保育園,,三軒茶屋保育園,三軒茶屋1-23-4,139.66973036603437,35.64060726045289,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1238/d00011717.html
区立保育園,,下馬保育園,下馬5-32-11,139.68270596963168,35.6369155588541,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1238/d00139502.html
私立認定こども園,,青葉学園野沢こども園（認定こども園）,野沢1-3-19,139.66971216008434,35.63453330554656,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00011735.html
私立保育園,,おともだち保育園分園 こまつなぎ,下馬1-42-1,139.6806197986591,35.639449678164965,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00033350.html
私立保育園,,下馬鳩ぽっぽ保育園,下馬3-14-9,139.67537696691443,35.63596197860398,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00011729.html
私立保育園,,鳩ぽっぽ保育園,太子堂1-15-5,139.67450245173836,35.642170054535626,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00011728.html
保育室,,サン・ベビールーム,三軒茶屋2-8-11,139.66773216835367,35.642485342244186,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1240/d00011797.html
保育室,,つくし保育園,太子堂2-6-12,139.67388084588163,35.646076248694875,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1240/d00011794.html
認証保育所,,昭和ナースリー（認定こども園）,太子堂1-13-21,139.67376998036673,35.643629857130286,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1241/d00141152.html
認証保育所,,ポピンズナーサリースクール三軒茶屋,野沢1-35-8,139.67253158820614,35.63870858641067,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1241/d00011871.html
私立保育園,,もみの木保育園太子堂,太子堂1-12-18,139.6731089313986,35.64365034223056,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00036827.html
認証保育所,,ニチイキッズ三軒茶屋保育園,三軒茶屋1-2-21,139.67444519600227,35.63890735552027,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1241/d00038963.html
私立保育園,,おともだち保育園,下馬2-21-11,139.67611631541007,35.64012947181744,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00011730.html
私立保育園,,おともだち保育園分園 こまどめ,下馬4-18-1,139.67836389139163,35.637290792924034,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00011731.html
私立保育園,,世田谷はっと保育園,下馬4-1-8,139.67790200976162,35.633473674805124,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00133975.html
病児・病後児保育室,,いなみ小児科病児保育室ハグルーム,下馬3-10-7,139.67417666749972,35.63472488046257,,,,,,,,,,,,,,,,,,, 
私立保育園,,池尻かもめ保育園,池尻2-5-8,139.6804870345034,35.64654433454776,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00125116.html
区立保育園,,上祖師谷保育園,上祖師谷1-16-17,139.60125959526826,35.66324223295738,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1238/d00011783.html
区立保育園,,上祖師谷南保育園,上祖師谷4-6-7,139.59678151366953,35.65395623090824,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1238/d00011784.html
区立保育園,,給田保育園,給田2-13-6,139.59334539926428,35.6650316279446,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1238/d00011787.html
私立保育園,,祖師谷保育園,上祖師谷3-20-17,139.60077205222262,35.6568065736032,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00011792.html
私立保育園,,祖師谷保育園分園,上祖師谷6-31-5,139.5949256401226,35.66017709234201,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00021034.html
私立保育園,,成城つくしんぼ保育園,成城8－27-17,139.59397976882255,35.64873642834333,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00125109.html
区立保育園,,希望丘保育園,船橋6-26-5,139.6209293100266,35.65807247370073,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1238/d00011770.html
区立保育園,,船橋西保育園,船橋7-20-16,139.61555251881103,35.658429729437024,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1238/d00011771.html
区立保育園,,南八幡山保育園,八幡山3-9-20,139.61706360789887,35.66479046515723,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1238/d00131619.html
私立保育園,,砧保育園,祖師谷4-3-17,139.6077681655721,35.64716138798162,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00011768.html
私立保育園,,ひだまり保育園,船橋4-3-2,139.6224913531889,35.65525211663448,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00025980.html
私立保育園,,すこやか園,船橋1-30-9,139.6209341623367,35.648021801008824,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00011779.html
私立保育園,,世田谷つくしんぼ保育園,祖師谷6-33-5,139.603438189145,35.65741371966548,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00024862.html
私立保育園,,祖師谷わかば保育園,祖師谷2-5-38,139.61247726659693,35.648158111743925,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00011777.html
私立保育園,,千歳保育園,千歳台6-16-12,139.60691598664903,35.65780122862237,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00011780.html
私立保育園,,千歳なないろ保育園,千歳台3-17-5,139.6151930491735,35.65204140457748,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00025979.html
認証保育所,,エクレール保育園,船橋1-11-2,139.6222172523248,35.647229945581245,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1241/d00011884.html
認証保育所,,めぐみマテルネル,船橋1-30-19,139.62147183351593,35.64815497965733,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1241/d00022615.html
認証保育所,,ゆりかご保育園,粕谷4-7-8,139.60388426304317,35.66467602740116,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1241/d00022617.html
私立保育園,,烏山杉の子保育園,南烏山2-2-3,139.60608179679076,35.664895261883274,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00011793.html
私立保育園,,太陽の子　世田谷船橋保育園,船橋4-13-7,139.62091600930097,35.65654714614838,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1239/d00138996.html
認証保育所,,ぽこころ保育園　祖師谷,祖師谷４－４－１６,139.60648607920797,35.64750925429871,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1241/d00138073.html
認証保育所,,ぽけっとランド千歳船橋,船橋6-16-11,139.6234365524173,35.65937313452861,,,,,,,,,,,,,,,,,,,http://www.city.setagaya.lg.jp/shisetsu/1203/1241/d00131245.html
